OrderNum	EmpID 	Employee Name	Employee Job Title	Sales Region	OrderDate	OrderType	CustomerType	Customer ID	CustName	CustState	ProdCategory	ProdNumber	ProdName	Quantity	 Price 	Discount	 Order Total 
1107244	900016625	Marshal Alexander	Sales Representative	Southeast	11/19/2021	Retail	Individual	2235	Hamlen Wimes	Florida	Supplements	SP303	Multivitamin - 120 capsules	2	$21.60 	0%	$43.20 
1107245	900012283	Nicole Hansen	Sales Associate	N Central East	11/19/2021	Retail	Individual	3969	Stanfield Weall	Minnesota	Supplements	SP304	Flaxseed Oil 1000mg - 90 capsules	1	$12.49 	0%	$12.49 
1107246	900018712	Dru Clingman	Sales Associate II	S Central East	11/19/2021	Retail	Individual	1233	Julee Rozanski	Oklahoma	Mineral water	MW132	Mineral Water - Orange -  20oz - case	3	$14.99 	0%	$44.97 
1107247	900012995	Brenda Johnson	Senior Sales Representative	Central East	11/19/2021	Wholesale	Business	1137	Franecki Group	Tennessee	Mineral water	MW102	Mineral Water - Natural - 20oz - case	243	$12.99 	10%	"$3,156.47 "
1107248	900019019	Tiffany Cooper	Senior Sales Associate	S Central East	11/19/2021	Retail	Individual	4037	Sheena Steuhlmeyer	New Mexico	Mineral water	MW112	Mineral Water - Blueberry -  20oz - case	3	$14.99 	0%	$44.97 
1107249	900014621	Shantel Francis	Sales Associate II	Northeast	11/19/2021	Retail	Individual	3065	Jehanna Brodnecke	Pennsylvania	Mineral water	MW232	Mineral Water - Orange - 32oz - case	1	$20.99 	0%	$20.99 
1107250	900019273	Michelle Howard	Sales Representative	Central East	11/19/2021	Retail	Individual	1518	Bertram Scopham	North Carolina	Supplements	SP309	"Vitamin A 10,000 IU - 125 capsules"	2	$11.05 	0%	$22.10 
1107251	900015499	Lauren Skip	Senior Sales Associate	N Central East	11/20/2021	Retail	Individual	3078	Kizzie Hatchette	Indiana	Fitness	FT609	Yoga ball - 55cm	1	$20.79 	0%	$20.79 
1107252	900013649	John Ashwin	Senior Sales Representative	Central East	11/20/2021	Wholesale	Business	1191	Metz Inc	Virginia	Mineral water	MW222	Mineral Water - Lemon - 32oz - case	113	$20.99 	9%	"$2,371.78 "
1107253	900012995	Brenda Johnson	Senior Sales Representative	Central East	11/20/2021	Retail	Individual	3237	Myrah Smullen	North Carolina	Mineral water	MW282	Mineral Water - Mango - 32oz - case	4	$20.99 	0%	$83.96 
1107254	900013649	John Ashwin	Senior Sales Representative	Central East	11/20/2021	Retail	Individual	1527	Tudor Walford	Kentucky	Supplements	SP202	Iron 65 mg - 80 capsules	4	$4.75 	0%	$19.00 
1107255	900010428	Cory Hall	Sales Representative	N Central East	11/20/2021	Retail	Individual	2237	Kirsti Clericoates	Ohio	Supplements	SP203	Vitamin B-complex - 160 capsules	2	$19.52 	0%	$39.04 
1107256	900012506	Lisa Sanchez	Sales Associate V	N Central East	11/20/2021	Wholesale	Business	2949	Mosciski Inc	Ohio	Supplements	SP202	Iron 65 mg - 80 capsules	141	$4.75 	15%	$669.60 
1107257	900012203	Christen Barrett	Sales Associate I	S Central East	11/21/2021	Retail	Individual	2378	Selinda Bushnell	Texas	Supplements	SP120	Multivitamin - 180 capsules	1	$27.50 	0%	$27.50 
1107258	900012746	Becky Allen	Senior Sales Representative	N Central East	11/21/2021	Retail	Individual	2296	Jasen Lattka	Michigan	Supplements	SP201	Calcium 400 IU - 140 tablets	2	$12.99 	0%	$25.98 
1107259	900019019	Tiffany Cooper	Senior Sales Associate	S Central East	11/21/2021	Retail	Individual	1663	Cally Roughley	Mississippi	Mineral water	MW122	Mineral Water - Blueberry - 32oz - case	1	$20.99 	0%	$20.99 
1107260	900013410	Kristen Phillips	Sales Associate III	Southeast	11/21/2021	Retail	Individual	2615	Holmes Snadden	Florida	Mineral water	MW262	Mineral Water - Strawberry - 32oz - case	1	$20.99 	0%	$20.99 
1107261	900012746	Becky Allen	Senior Sales Representative	N Central East	11/21/2021	Retail	Individual	3233	Brunhilda Lerner	Ohio	Mineral water	MW122	Mineral Water - Lemon -  20oz - case	2	$14.99 	0%	$29.98 
1107262	900012506	Lisa Sanchez	Sales Associate V	N Central East	11/21/2021	Retail	Individual	1895	Winfield Uren	Ohio	Supplements	SP204	Vitamin D3 1000 IU - 100 capsules	2	$6.99 	0%	$13.98 
1107263	900019019	Tiffany Cooper	Senior Sales Associate	S Central East	11/21/2021	Retail	Individual	1976	Erik Grinley	Louisiana	Fitness	FT976	Insulated water bottle - 24oz - Green	1	$19.99 	0%	$19.99 
1107264	900012203	Christen Barrett	Sales Associate I	S Central East	11/21/2021	Retail	Individual	3169	Kaylil Landsborough	Texas	Mineral water	MW262	Mineral Water - Strawberry - 32oz - case	5	$20.99 	0%	$104.95 
1107265	900018483	Kendra Morales	Senior Sales Associate	S Central East	11/21/2021	Retail	Individual	3916	Jessamine Denney	Oklahoma	Supplements	SP603	Calcium 400 IU - 200 tablets	1	$16.99 	0%	$16.99 
1107266	900015105	Sharla Campbell	Sales Representative	Northeast	11/21/2021	Retail	Individual	2846	Frasquito Honatsch	Connecticut	Supplements	SP120	Multivitamin - 180 capsules	1	$27.50 	0%	$27.50 
1107267	900016320	Paul Turner	Sales Associate II	S Central East	11/22/2021	Retail	Individual	1641	Gerard Witherdon	Oklahoma	Fitness	FT644	Insulated water bottle - 40oz - Pink	2	$28.79 	0%	$57.58 
1107268	900012320	Mary Hamilton	Sales Associate	S Central West	11/22/2021	Wholesale	Business	3218	Jaskolski Inc	Colorado	Supplements	SP601	Multivitamin - 90 capsules	196	$18.44 	2%	"$3,614.22 "
1107269	900016320	Paul Turner	Sales Associate II	S Central East	11/22/2021	Retail	Individual	3902	Stuart Varley	Texas	Mineral water	MW112	Mineral Water - Blueberry -  20oz - case	3	$14.99 	0%	$44.97 
1107270	900014621	Shantel Francis	Sales Associate II	Northeast	11/22/2021	Wholesale	Business	3058	King Group	Massachusetts	Mineral water	MW242	Mineral Water - Peach -32oz - case	51	$20.99 	7%	"$1,070.42 "
1107271	900011701	Susan Dixon	Sales Representative	Southeast	11/22/2021	Wholesale	Business	1608	Rowe LLC	Florida	Supplements	SP303	Multivitamin - 120 capsules	123	$21.60 	8%	"$2,656.72 "
1107272	900019334	Mitch White	Sales Associate I	Southeast	11/22/2021	Retail	Individual	2045	Cristian Barker	Florida	Supplements	SP603	Calcium 400 IU - 200 tablets	1	$16.99 	0%	$16.99 
1107273	900010428	Cory Hall	Sales Representative	N Central East	11/22/2021	Retail	Individual	2852	Jacquie Dewis	Michigan	Supplements	SP126	Vitamin C-1000 mg - 140 tablets	2	$14.60 	0%	$29.20 
1107274	900016320	Paul Turner	Sales Associate II	S Central East	11/22/2021	Retail	Individual	3912	Nissa Lyptrade	Texas	Mineral water	MW272	Mineral Water - Cranberry - 32oz - case	2	$20.99 	0%	$41.98 
1107275	900019273	Michelle Howard	Sales Representative	Central East	11/23/2021	Retail	Individual	2705	Eran Grombridge	District of Columbia	Supplements	SP306	Vitamin C-1000 mg - 80 tablets	1	$9.49 	0%	$9.49 
1107276	900014621	Shantel Francis	Sales Associate II	Northeast	11/23/2021	Retail	Individual	4054	Mead Whiteley	New Jersey	Supplements	SP125	Vitamin B-complex - 100 capsules	1	$13.45 	0%	$13.45 
1107277	900014621	Shantel Francis	Sales Associate II	Northeast	11/23/2021	Retail	Individual	3906	Geneva Iacivelli	New York	Supplements	SP201	Calcium 400 IU - 140 tablets	1	$12.99 	0%	$12.99 
1107278	900013610	Sue Nguyen	Sales Associate I	Northwest	11/23/2021	Retail	Individual	2549	Jaymee Aucourte	Washington	Supplements	SP202	Iron 65 mg - 80 capsules	1	$4.75 	0%	$4.75 
1107279	900018483	Kendra Morales	Senior Sales Associate	S Central East	11/24/2021	Retail	Individual	3535	Harlan Faulconer	Texas	Supplements	SP202	Iron 65 mg - 80 capsules	2	$4.75 	0%	$9.50 
1107280	900016439	Alyssa Jackson	Sales Associate IV	Northeast	11/24/2021	Retail	Individual	1449	Nollie Garbutt	New York	Supplements	SP609	Vitamin D3 1000 IU - 160 capsules	1	$8.99 	0%	$8.99 
1107281	900019907	Lorrie Ellison	Sales Associate I	Southwest	11/24/2021	Retail	Individual	3384	Geoffry Bonde	California	Fitness	FT139	Insulated water bottle - 24oz -Blue	2	$19.99 	0%	$39.98 
1107282	900012995	Brenda Johnson	Senior Sales Representative	Central East	11/24/2021	Wholesale	Business	2581	Gulgowski Inc	West Virginia	Mineral water	MW272	Mineral Water - Cranberry - 32oz - case	88	$20.99 	10%	"$1,847.02 "
1107283	900013610	Sue Nguyen	Sales Associate I	Northwest	11/24/2021	Retail	Individual	2270	Zara Penwell	Washington	Fitness	FT434	Insulated water bottle - 24oz - Grey	1	$19.99 	0%	$19.99 
1107284	900019907	Lorrie Ellison	Sales Associate I	Southwest	11/24/2021	Retail	Individual	1971	Joseito Scadden	California	Mineral water	MW202	Mineral Water - Natural -  32oz - case	2	$16.99 	0%	$33.98 
1107285	900012995	Brenda Johnson	Senior Sales Representative	Central East	11/24/2021	Retail	Individual	1211	Stacy Mahomet	Kentucky	Mineral water	MW122	Mineral Water - Lemon -  20oz - case	3	$14.99 	0%	$44.97 
1107286	900015003	Cynthia Cash	Sales Associate III	Southeast	11/24/2021	Retail	Individual	3757	Buck Meiklam	Alabama	Supplements	SP204	Vitamin D3 1000 IU - 100 capsules	1	$6.99 	0%	$6.99 
1107287	900017953	Carrie Jordan	Sales Associate I	S Central West	11/25/2021	Retail	Individual	2987	Archibaldo Olekhov	Utah	Supplements	SP609	Vitamin D3 1000 IU - 160 capsules	1	$8.99 	0%	$8.99 
1107288	900019019	Tiffany Cooper	Senior Sales Associate	S Central East	11/25/2021	Wholesale	Business	3612	Borer LLC	Texas	Supplements	SP607	Vitamin B-complex - 200 capsules	190	$24.10 	8%	"$4,578.92 "
1107289	900018213	Tony Hendricks	Senior Sales Representative	Central East	11/25/2021	Retail	Individual	4012	Krissie Krienke	Virginia	Supplements	SP203	Vitamin B-complex - 160 capsules	2	$19.52 	0%	$39.04 
1107290	900015961	Wynona Smith	Sales Associate III	Northeast	11/25/2021	Retail	Individual	3258	Ward Kilcullen	Pennsylvania	Supplements	SP123	Magnesium 250 mg - 100 tablets	1	$22.35 	0%	$22.35 
1107291	900015961	Wynona Smith	Sales Associate III	Northeast	11/25/2021	Retail	Individual	1588	Harli McEttigen	New Hampshire	Mineral water	MW102	Mineral Water - Natural - 20oz - case	2	$12.99 	0%	$25.98 
1107292	900018712	Dru Clingman	Sales Associate II	S Central East	11/25/2021	Retail	Individual	2039	Letitia Geare	Texas	Mineral water	MW202	Mineral Water - Natural -  32oz - case	1	$16.99 	0%	$16.99 
1107293	900020001	Morten Shivers	Sales Representative	S Central West	11/25/2021	Retail	Individual	1321	Jayne Stallworth	Arizona	Mineral water	MW252	Mineral Water - Raspberry - 32oz - case	3	$20.99 	0%	$62.97 
1107294	900013621	Hannah Rosenstock	Sales Associate	Southwest	11/26/2021	Retail	Individual	1113	Odo Rummer	California	Fitness	FT344	Insulated water bottle - 40oz - Purple	2	$28.79 	0%	$57.58 
1107295	900017953	Carrie Jordan	Sales Associate I	S Central West	11/26/2021	Retail	Individual	1902	Vivie Seeking	Colorado	Fitness	FT467	Yoga ball - 45cm	1	$17.99 	0%	$17.99 
1107296	900017067	Christy Beedom	Senior Sales Representative	Southwest	11/26/2021	Retail	Individual	1804	Rossie Ruddle	California	Supplements	SP601	Multivitamin - 90 capsules	1	$18.44 	0%	$18.44 
1107297	900016439	Alyssa Jackson	Sales Associate IV	Northeast	11/26/2021	Retail	Individual	3859	Peter Farryann	New Jersey	Mineral water	MW102	Mineral Water - Natural - 20oz - case	1	$12.99 	0%	$12.99 
1107298	900012506	Lisa Sanchez	Sales Associate V	N Central East	11/26/2021	Retail	Individual	1898	Ulrica Kopecka	Minnesota	Supplements	SP126	Vitamin C-1000 mg - 140 tablets	2	$14.60 	0%	$29.20 
1107299	900012995	Brenda Johnson	Senior Sales Representative	Central East	11/26/2021	Wholesale	Business	1710	Mohr LLC	Maryland	Mineral water	MW152	Mineral Water - Raspberry -  20oz - case	165	$14.99 	3%	"$2,473.32 "
1107300	900019334	Mitch White	Sales Associate I	Southeast	11/27/2021	Wholesale	Business	1172	Cummerata Group	Florida	Supplements	SP303	Multivitamin - 120 capsules	58	$21.60 	1%	"$1,252.79 "
1107301	900011212	Tricia Adams	Senior Sales Representative	Northwest	11/27/2021	Wholesale	Business	2700	Herzog Inc	Washington	Mineral water	MW262	Mineral Water - Strawberry - 32oz - case	91	$20.99 	7%	"$1,910.02 "
1107302	900019856	Henry Rodriguez	Sales Associate I	Southwest	11/27/2021	Retail	Individual	3271	Brigham Lampkin	California	Fitness	FT357	Kettlebell - 25 lb	1	$69.99 	0%	$69.99 
1107303	900018483	Kendra Morales	Senior Sales Associate	S Central East	11/27/2021	Retail	Individual	2603	Emmet Shmyr	Missouri	Supplements	SP604	"Vitamin A 10,000 IU - 75 capsules"	1	$6.85 	0%	$6.85 
1107304	900014055	Daniel Phillips	Sales Associate II	Central East	11/27/2021	Retail	Individual	2973	Yevette Harris	Kentucky	Mineral water	MW282	Mineral Water - Mango - 32oz - case	1	$20.99 	0%	$20.99 
1107305	900010428	Cory Hall	Sales Representative	N Central East	11/27/2021	Retail	Individual	3370	Ignacius Belchem	Ohio	Supplements	SP303	Multivitamin - 120 capsules	1	$21.60 	0%	$21.60 
1107306	900016439	Alyssa Jackson	Sales Associate IV	Northeast	11/27/2021	Retail	Individual	2175	Roland Shiel	New York	Mineral water	MW112	Mineral Water - Blueberry -  20oz - case	2	$14.99 	0%	$29.98 
1107307	900018213	Tony Hendricks	Senior Sales Representative	Central East	11/27/2021	Retail	Individual	1232	Selia Albrighton	District of Columbia	Supplements	SP126	Vitamin C-1000 mg - 140 tablets	1	$14.60 	0%	$14.60 
1107308	900015696	Greg Wood	Sales Associate I	S Central West	11/27/2021	Retail	Individual	3730	Hartwell Docwra	Colorado	Supplements	SP603	Calcium 400 IU - 200 tablets	2	$16.99 	0%	$33.98 
1107309	900012506	Lisa Sanchez	Sales Associate V	N Central East	11/27/2021	Wholesale	Business	2949	Mosciski Inc	Ohio	Supplements	SP306	Vitamin C-1000 mg - 80 tablets	65	$9.49 	14%	$616.71 
1107310	900014621	Shantel Francis	Sales Associate II	Northeast	11/28/2021	Retail	Individual	4013	Raynard McFeat	New York	Fitness	FT181	Insulated water bottle - 24oz - Purple	1	$19.99 	0%	$19.99 
1107311	900018483	Kendra Morales	Senior Sales Associate	S Central East	11/28/2021	Retail	Individual	1141	Rainer Hazart	Mississippi	Supplements	SP609	Vitamin D3 1000 IU - 160 capsules	2	$8.99 	0%	$17.98 
1107312	900016320	Paul Turner	Sales Associate II	S Central East	11/28/2021	Retail	Individual	1953	Tracie O'Keaveny	Texas	Fitness	FT544	Resistance bands - 20 lb	1	$11.99 	0%	$11.99 
1107313	900019856	Henry Rodriguez	Sales Associate I	Southwest	11/28/2021	Retail	Individual	1437	Lanni Hyder	California	Fitness	FT962	Yoga mat - 4mm	1	$24.99 	0%	$24.99 
1107314	900014621	Shantel Francis	Sales Associate II	Northeast	11/28/2021	Retail	Business	2935	Muller Group	New Jersey	Mineral water	MW102	Mineral Water - Natural - 20oz - case	158	$12.99 	0%	"$2,052.42 "
1107315	900013621	Hannah Rosenstock	Sales Associate	Southwest	11/28/2021	Retail	Individual	1230	Kalle Bagge	California	Supplements	SP201	Calcium 400 IU - 140 tablets	1	$12.99 	0%	$12.99 
1107316	900012203	Christen Barrett	Sales Associate I	S Central East	11/28/2021	Retail	Individual	2138	Kiri MacTeague	Texas	Fitness	FT577	Slam ball - 10 lb	2	$46.95 	0%	$93.90 
1107317	900014055	Daniel Phillips	Sales Associate II	Central East	11/28/2021	Retail	Individual	2611	Merci Anning	Delaware	Fitness	FT280	Slam ball - 5 lb	1	$43.95 	0%	$43.95 
1107318	900013410	Kristen Phillips	Sales Associate III	Southeast	11/28/2021	Retail	Individual	3639	Devi Shelborne	Georgia	Fitness	FT870	Resistance bands - set of 5	2	$55.00 	0%	$110.00 
1107319	900015003	Cynthia Cash	Sales Associate III	Southeast	11/29/2021	Retail	Individual	3344	Oswell Cuthbert	Alabama	Mineral water	MW112	Mineral Water - Blueberry -  20oz - case	4	$14.99 	0%	$59.96 
1107320	900012203	Christen Barrett	Sales Associate I	S Central East	11/29/2021	Retail	Individual	2136	Gerty O'Shavlan	Missouri	Fitness	FT895	Insulated water bottle - 40oz - Grey	1	$28.79 	0%	$28.79 
1107321	900019334	Mitch White	Sales Associate I	Southeast	11/29/2021	Retail	Individual	3992	Dedie Pabelik	Florida	Supplements	SP601	Multivitamin - 90 capsules	2	$18.44 	0%	$36.88 
1107322	900019334	Mitch White	Sales Associate I	Southeast	11/29/2021	Wholesale	Business	3957	Schneider Group	Georgia	Mineral water	MW142	Mineral Water - Peach -  20oz - case	62	$14.99 	1%	$929.37 
1107323	900012320	Mary Hamilton	Sales Associate	S Central West	11/29/2021	Wholesale	Business	2887	Walker Inc	Utah	Fitness	FT727	Resistance bands - 10 lb	150	$10.99 	8%	"$1,648.42 "
1107324	900015696	Greg Wood	Sales Associate I	S Central West	11/29/2021	Wholesale	Business	2205	Orn Inc	Arizona	Fitness	FT422	Battle rope - 1.5 inch	120	$90.55 	4%	"$10,865.96 "
1107325	900014621	Shantel Francis	Sales Associate II	Northeast	11/29/2021	Retail	Individual	1447	Baron Cusack	Connecticut	Mineral water	MW202	Mineral Water - Natural -  32oz - case	1	$16.99 	0%	$16.99 
1107326	900014621	Shantel Francis	Sales Associate II	Northeast	11/29/2021	Retail	Individual	1247	Bev Megainey	Massachusetts	Supplements	SP201	Calcium 400 IU - 140 tablets	1	$12.99 	0%	$12.99 
1107327	900019907	Lorrie Ellison	Sales Associate I	Southwest	11/29/2021	Retail	Individual	1323	Vonny Moreton	Nevada	Mineral water	MW162	Mineral Water - Strawberry -  20oz - case	2	$14.99 	0%	$29.98 
1107328	900016625	Marshal Alexander	Sales Representative	Southeast	11/29/2021	Retail	Business	3954	Kautzer Group	Alabama	Fitness	FT467	Yoga ball - 45cm	126	$17.99 	0%	"$2,266.74 "
1107329	900010898	Dana Hart	Sales Associate II	Southwest	11/30/2021	Retail	Individual	3915	Dalli Self	California	Mineral water	MW222	Mineral Water - Lemon - 32oz - case	1	$20.99 	0%	$20.99 
1107330	900015105	Sharla Campbell	Sales Representative	Northeast	11/30/2021	Retail	Individual	3569	Jock Crat	Pennsylvania	Supplements	SP304	Flaxseed Oil 1000mg - 90 capsules	2	$12.49 	0%	$24.98 
1107331	900018213	Tony Hendricks	Senior Sales Representative	Central East	11/30/2021	Retail	Individual	3855	Gratiana Miere	Tennessee	Supplements	SP604	"Vitamin A 10,000 IU - 75 capsules"	2	$6.85 	0%	$13.70 
1107332	900019856	Henry Rodriguez	Sales Associate I	Southwest	11/30/2021	Retail	Individual	2961	Trevar Pfleger	California	Fitness	FT589	Slam ball - 15 lb	1	$49.95 	0%	$49.95 
1107333	900016625	Marshal Alexander	Sales Representative	Southeast	11/30/2021	Retail	Individual	2643	Bunnie Bedboro	Florida	Mineral water	MW102	Mineral Water - Natural - 20oz - case	1	$12.99 	0%	$12.99 
1107334	900012320	Mary Hamilton	Sales Associate	S Central West	11/30/2021	Retail	Individual	3247	Erroll Blackaller	Arizona	Mineral water	MW272	Mineral Water - Cranberry - 32oz - case	1	$20.99 	0%	$20.99 
1107335	900019856	Henry Rodriguez	Sales Associate I	Southwest	12/3/2021	Retail	Individual	3762	Leopold Gerty	Nevada	Supplements	SP306	Vitamin C-1000 mg - 80 tablets	1	$9.49 	0%	$9.49 
1107336	900015696	Greg Wood	Sales Associate I	S Central West	12/3/2021	Retail	Individual	3758	Alexandra Stamp	Arizona	Supplements	SP204	Vitamin D3 1000 IU - 100 capsules	1	$6.99 	0%	$6.99 
1107337	900018712	Dru Clingman	Sales Associate II	S Central East	12/3/2021	Retail	Individual	1173	Marissa Grut	Texas	Supplements	SP607	Vitamin B-complex - 200 capsules	2	$24.10 	0%	$48.20 
1107338	900016439	Alyssa Jackson	Sales Associate IV	Northeast	12/3/2021	Retail	Individual	2406	Bernadina Hoys	New York	Supplements	SP201	Calcium 400 IU - 140 tablets	2	$12.99 	0%	$25.98 
1107339	900015961	Wynona Smith	Sales Associate III	Northeast	12/3/2021	Retail	Individual	4081	Cheri Gabriel	Connecticut	Supplements	SP309	"Vitamin A 10,000 IU - 125 capsules"	1	$11.05 	0%	$11.05 
1107340	900013649	John Ashwin	Senior Sales Representative	Central East	12/3/2021	Retail	Business	1112	Baumbach Inc	Virginia	Mineral water	MW242	Mineral Water - Peach -32oz - case	41	$20.99 	0%	$860.59 
1107341	900019907	Lorrie Ellison	Sales Associate I	Southwest	12/3/2021	Retail	Individual	2513	Beatrisa Drew-Clifton	California	Fitness	FT434	Insulated water bottle - 24oz - Grey	1	$19.99 	0%	$19.99 
1107342	900012995	Brenda Johnson	Senior Sales Representative	Central East	12/3/2021	Retail	Individual	2695	Nevil Webberley	District of Columbia	Fitness	FT530	Resistance bands - 30 lb	1	$12.99 	0%	$12.99 
1107343	900011079	Marla Phifer	Sales Representative	Southwest	12/3/2021	Retail	Individual	3568	Joannes Asel	California	Fitness	FT577	Slam ball - 10 lb	1	$46.95 	0%	$46.95 
